"labels","Time","Line","tsNs","labelTypes","id","TraceID"
[object Object],2026-07-15 08:49:32,-                                       GET         401                2 ms	/geoservergeo/wfs/MATRIKKEL?request=GetFeature&Version=1.0.0&Service=WFS&TYPENAME=TEIGWFS&maxFeatures=8000&outputFormat=GML2&Filter=%3Cogc:Filter%20xmlns:ogc=%22http://www.opengis.net/ogc%22%3E%3Cogc:And%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%20xmlns:matrikkel=%22http://www.statkart.no/matrikkel%22%3Ematrikkel:KOMMUNENR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E5001%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:GARDSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E323%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:BRUKSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E582%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:FESTENR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E0%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:SEKSJONSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E0%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3C/ogc:And%3E%3C/ogc:Filter%3E,1784098172845651201,[object Object],1784098172845651201_81ac6ec2,
[object Object],2026-07-15 08:49:32,-                                       GET         401                2 ms	/geoservergeo/wfs/MATRIKKEL?TYPENAME=TEIGWFS&Filter=%3CFilter+xmlns%3Aogc%3D%22http%3A%2F%2Fwww.opengis.net%2Fogc%22%3E%3Cogc%3AAnd%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EKOMMUNENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E3218%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EGARDSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E61%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EBRUKSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E246%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EFESTENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E0%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3C%2Fogc%3AAnd%3E%3C%2FFilter%3E&REQUEST=GetFeature&SRSName=EPSG%3A25833&VERSION=1.1.0&SERVICE=WFS&outputFormat=json,1784098172684154749,[object Object],1784098172684154749_2bd0a6e5,
[object Object],2026-07-15 08:49:30,0211EndringsloggGemini                  POST        200               92 ms	/geoservergeo/wfs/MATRIKKEL?version=1.1.0?ServiceId=687,1784098170392417929,[object Object],1784098170392417929_2eb530e9,
[object Object],2026-07-15 08:49:29,1601EndringsloggPowel                   GET         200               14 ms	/geoservergeo/wfs/MATRIKKEL?request=GetFeature&Version=1.0.0&Service=WFS&TYPENAME=TEIGWFS&maxFeatures=8000&outputFormat=GML2&Filter=%3Cogc:Filter%20xmlns:ogc=%22http://www.opengis.net/ogc%22%3E%3Cogc:And%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%20xmlns:matrikkel=%22http://www.statkart.no/matrikkel%22%3Ematrikkel:KOMMUNENR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E5001%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:GARDSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E323%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:BRUKSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E379%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:FESTENR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E0%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:SEKSJONSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E0%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3C/ogc:And%3E%3C/ogc:Filter%3E,1784098169341602726,[object Object],1784098169341602726_307ce56a,
[object Object],2026-07-15 08:49:29,-                                       GET         401                4 ms	/geoservergeo/wfs/MATRIKKEL?request=GetFeature&Version=1.0.0&Service=WFS&TYPENAME=TEIGWFS&maxFeatures=8000&outputFormat=GML2&Filter=%3Cogc:Filter%20xmlns:ogc=%22http://www.opengis.net/ogc%22%3E%3Cogc:And%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%20xmlns:matrikkel=%22http://www.statkart.no/matrikkel%22%3Ematrikkel:KOMMUNENR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E5001%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:GARDSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E323%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:BRUKSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E379%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:FESTENR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E0%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:SEKSJONSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E0%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3C/ogc:And%3E%3C/ogc:Filter%3E,1784098169298577751,[object Object],1784098169298577751_8d581bc6,
[object Object],2026-07-15 08:49:26,NIBIOInnsyn_a                           GET         200                8 ms	/geoservergeo/wfs/MATRIKKEL?TYPENAME=TEIGWFS&Filter=%3CFilter+xmlns%3Aogc%3D%22http%3A%2F%2Fwww.opengis.net%2Fogc%22%3E%3Cogc%3AAnd%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EKOMMUNENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E3218%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EGARDSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E61%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EBRUKSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E246%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EFESTENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E0%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3C%2Fogc%3AAnd%3E%3C%2FFilter%3E&REQUEST=GetFeature&SRSName=EPSG%3A25833&VERSION=1.1.0&SERVICE=WFS&outputFormat=json,1784098166543932205,[object Object],1784098166543932205_34c4d557,
[object Object],2026-07-15 08:49:26,-                                       GET         401                2 ms	/geoservergeo/wfs/MATRIKKEL?TYPENAME=TEIGWFS&Filter=%3CFilter+xmlns%3Aogc%3D%22http%3A%2F%2Fwww.opengis.net%2Fogc%22%3E%3Cogc%3AAnd%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EKOMMUNENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E3218%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EGARDSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E61%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EBRUKSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E246%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EFESTENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E0%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3C%2Fogc%3AAnd%3E%3C%2FFilter%3E&REQUEST=GetFeature&SRSName=EPSG%3A25833&VERSION=1.1.0&SERVICE=WFS&outputFormat=json,1784098166528863448,[object Object],1784098166528863448_e5e1d9b1,
[object Object],2026-07-15 08:49:26,NIBIOInnsyn_a                           GET         200               12 ms	/geoservergeo/wfs/MATRIKKEL?TYPENAME=TEIGWFS&Filter=%3CFilter+xmlns%3Aogc%3D%22http%3A%2F%2Fwww.opengis.net%2Fogc%22%3E%3Cogc%3AAnd%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EKOMMUNENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E3218%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EGARDSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E61%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EBRUKSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E246%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EFESTENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E0%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3C%2Fogc%3AAnd%3E%3C%2FFilter%3E&REQUEST=GetFeature&SRSName=EPSG%3A25833&VERSION=1.1.0&SERVICE=WFS&outputFormat=json,1784098166157289078,[object Object],1784098166157289078_867fa851,
[object Object],2026-07-15 08:49:26,-                                       GET         401                2 ms	/geoservergeo/wfs/MATRIKKEL?TYPENAME=TEIGWFS&Filter=%3CFilter+xmlns%3Aogc%3D%22http%3A%2F%2Fwww.opengis.net%2Fogc%22%3E%3Cogc%3AAnd%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EKOMMUNENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E3218%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EGARDSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E61%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EBRUKSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E246%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EFESTENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E0%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3C%2Fogc%3AAnd%3E%3C%2FFilter%3E&REQUEST=GetFeature&SRSName=EPSG%3A25833&VERSION=1.1.0&SERVICE=WFS&outputFormat=json,1784098166138321595,[object Object],1784098166138321595_4c5e5254,
[object Object],2026-07-15 08:49:25,NIBIOInnsyn_a                           GET         200               15 ms	/geoservergeo/wfs/MATRIKKEL?TYPENAME=TEIGWFS&Filter=%3CFilter+xmlns%3Aogc%3D%22http%3A%2F%2Fwww.opengis.net%2Fogc%22%3E%3Cogc%3AAnd%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EKOMMUNENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E5014%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EGARDSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E3%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EBRUKSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E25%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EFESTENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E0%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3C%2Fogc%3AAnd%3E%3C%2FFilter%3E&REQUEST=GetFeature&SRSName=EPSG%3A4258&VERSION=1.1.0&SERVICE=WFS&outputFormat=json,1784098165088022761,[object Object],1784098165088022761_4babef5d,
[object Object],2026-07-15 08:49:25,-                                       GET         401                4 ms	/geoservergeo/wfs/MATRIKKEL?TYPENAME=TEIGWFS&Filter=%3CFilter+xmlns%3Aogc%3D%22http%3A%2F%2Fwww.opengis.net%2Fogc%22%3E%3Cogc%3AAnd%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EKOMMUNENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E5014%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EGARDSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E3%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EBRUKSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E30%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EFESTENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E0%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3C%2Fogc%3AAnd%3E%3C%2FFilter%3E&REQUEST=GetFeature&SRSName=EPSG%3A4258&VERSION=1.1.0&SERVICE=WFS&outputFormat=json,1784098165072631962,[object Object],1784098165072631962_facbd198,
[object Object],2026-07-15 08:49:24,NIBIOInnsyn_a                           GET         200               16 ms	/geoservergeo/wfs/MATRIKKEL?TYPENAME=TEIGWFS&Filter=%3CFilter+xmlns%3Aogc%3D%22http%3A%2F%2Fwww.opengis.net%2Fogc%22%3E%3Cogc%3AAnd%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EKOMMUNENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E3218%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EGARDSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E61%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EBRUKSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E246%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EFESTENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E0%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3C%2Fogc%3AAnd%3E%3C%2FFilter%3E&REQUEST=GetFeature&SRSName=EPSG%3A25833&VERSION=1.1.0&SERVICE=WFS&outputFormat=json,1784098164732471592,[object Object],1784098164732471592_af3687f4,
[object Object],2026-07-15 08:49:23,-                                       GET         401                5 ms	/geoservergeo/wfs/MATRIKKEL?request=GetFeature&Version=1.0.0&Service=WFS&TYPENAME=TEIGWFS&maxFeatures=8000&outputFormat=GML2&Filter=%3Cogc:Filter%20xmlns:ogc=%22http://www.opengis.net/ogc%22%3E%3Cogc:And%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%20xmlns:matrikkel=%22http://www.statkart.no/matrikkel%22%3Ematrikkel:KOMMUNENR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E4622%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:GARDSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E7%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:BRUKSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E279%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:FESTENR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E0%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:SEKSJONSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E0%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3C/ogc:And%3E%3C/ogc:Filter%3E,1784098163817075698,[object Object],1784098163817075698_d300d558,
[object Object],2026-07-15 08:49:21,-                                       GET         401                2 ms	/geoservergeo/wfs/MATRIKKEL?request=GetFeature&Version=1.0.0&Service=WFS&TYPENAME=TEIGWFS&maxFeatures=8000&outputFormat=GML2&Filter=%3Cogc:Filter%20xmlns:ogc=%22http://www.opengis.net/ogc%22%3E%3Cogc:And%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%20xmlns:matrikkel=%22http://www.statkart.no/matrikkel%22%3Ematrikkel:KOMMUNENR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E5001%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:GARDSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E323%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:BRUKSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E649%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:FESTENR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E0%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:SEKSJONSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E0%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3C/ogc:And%3E%3C/ogc:Filter%3E,1784098161849568765,[object Object],1784098161849568765_7cde3870,
[object Object],2026-07-15 08:49:21,NIBIOInnsyn_a                           GET         200               34 ms	/geoservergeo/wfs/MATRIKKEL?TYPENAME=TEIGWFS&Filter=%3CFilter+xmlns%3Aogc%3D%22http%3A%2F%2Fwww.opengis.net%2Fogc%22%3E%3Cogc%3AAnd%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EKOMMUNENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E3218%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EGARDSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E61%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EBRUKSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E246%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EFESTENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E0%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3C%2Fogc%3AAnd%3E%3C%2FFilter%3E&REQUEST=GetFeature&SRSName=EPSG%3A25833&VERSION=1.1.0&SERVICE=WFS&outputFormat=json,1784098161545146758,[object Object],1784098161545146758_c193f707,
[object Object],2026-07-15 08:49:21,-                                       GET         401                5 ms	/geoservergeo/wfs/MATRIKKEL?TYPENAME=TEIGWFS&Filter=%3CFilter+xmlns%3Aogc%3D%22http%3A%2F%2Fwww.opengis.net%2Fogc%22%3E%3Cogc%3AAnd%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EKOMMUNENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E3218%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EGARDSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E61%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EBRUKSNR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E246%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3Cogc%3APropertyIsEqualTo+%3E%3Cogc%3APropertyName+%3EFESTENR%3C%2Fogc%3APropertyName%3E%3Cogc%3ALiteral+%3E0%3C%2Fogc%3ALiteral%3E%3C%2Fogc%3APropertyIsEqualTo%3E%3C%2Fogc%3AAnd%3E%3C%2FFilter%3E&REQUEST=GetFeature&SRSName=EPSG%3A25833&VERSION=1.1.0&SERVICE=WFS&outputFormat=json,1784098161499561563,[object Object],1784098161499561563_94f06321,
[object Object],2026-07-15 08:49:18,1601EndringsloggPowel                   GET         200               14 ms	/geoservergeo/wfs/MATRIKKEL?request=GetFeature&Version=1.0.0&Service=WFS&TYPENAME=TEIGWFS&maxFeatures=8000&outputFormat=GML2&Filter=%3Cogc:Filter%20xmlns:ogc=%22http://www.opengis.net/ogc%22%3E%3Cogc:And%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%20xmlns:matrikkel=%22http://www.statkart.no/matrikkel%22%3Ematrikkel:KOMMUNENR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E5001%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:GARDSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E323%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:BRUKSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E378%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:FESTENR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E0%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:SEKSJONSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E0%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3C/ogc:And%3E%3C/ogc:Filter%3E,1784098158589972882,[object Object],1784098158589972882_c002c601,
[object Object],2026-07-15 08:49:18,-                                       GET         401                2 ms	/geoservergeo/wfs/MATRIKKEL?request=GetFeature&Version=1.0.0&Service=WFS&TYPENAME=TEIGWFS&maxFeatures=8000&outputFormat=GML2&Filter=%3Cogc:Filter%20xmlns:ogc=%22http://www.opengis.net/ogc%22%3E%3Cogc:And%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%20xmlns:matrikkel=%22http://www.statkart.no/matrikkel%22%3Ematrikkel:KOMMUNENR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E5001%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:GARDSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E323%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:BRUKSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E378%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:FESTENR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E0%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3Cogc:PropertyIsEqualTo%3E%3Cogc:PropertyName%3Ematrikkel:SEKSJONSNR%3C/ogc:PropertyName%3E%3Cogc:Literal%3E0%3C/ogc:Literal%3E%3C/ogc:PropertyIsEqualTo%3E%3C/ogc:And%3E%3C/ogc:Filter%3E,1784098158546811433,[object Object],1784098158546811433_b8d39fca,
[object Object],2026-07-15 08:49:17,IVAREndringsloggPowel                   POST        200              595 ms	/geoservergeo/wfs/MATRIKKEL?version=1.1.0?ServiceId=689,1784098157745146203,[object Object],1784098157745146203_7f471a0d,
[object Object],2026-07-15 08:49:17,NIBIOInnsyn_a                           GET         200                9 ms	/geoservergeo/wfs/MATRIKKEL?REQUEST=GetCapabilities&VERSION=1.1.0&SERVICE=WFS,1784098157289086222,[object Object],1784098157289086222_30e3f95f,
